Date,Close,High,Low,Open,Volume
2014-02-26,149.7621612548828,150.36979781010294,149.3408631151256,149.97280414356274,98677200
2014-02-27,150.54795837402344,150.58845756613647,149.37318510536738,149.54332868932698,93880800
2014-02-28,150.92877197265625,151.62552886080928,149.92415438675698,150.5236810461113,150842000
2014-03-03,149.86746215820312,150.2482486853138,148.87094176459675,149.60010061603631,167748500
2014-03-04,151.97389221191406,152.29795996282755,151.3014398844959,151.33384171463032,167545900
2014-03-05,152.11163330078125,152.37089741132786,151.86857628774212,152.10353593322412,88376900
2014-03-06,152.45999145507812,152.80837602613695,152.13592370923035,152.48430828028918,82516500
2014-03-07,152.52484130859375,153.09197853321342,151.852388842529,153.09197853321342,114513500
2014-03-10,152.44386291503906,152.5005692321088,151.5688647864413,152.28992634208242,74939200
2014-03-11,151.6903533935547,152.88943150424993,151.34198111115174,152.67067893018606,99009100
2014-03-12,151.7308807373047,151.78759941004608,150.612825645166,150.95311295682245,104824400
2014-03-13,150.0294647216797,152.30608603892492,149.60817907275467,152.18455134749405,155014300
2014-03-14,149.608154296875,150.53176093178521,149.4299133355422,149.7620907964253,153919600
2014-03-17,150.96119689941406,151.3176789180939,150.29684179871168,150.361657835053,98359500
2014-03-18,152.03871154785156,152.2412569871845,151.10699510948453,151.2690413508649,101804600
2014-03-19,151.22857666015625,152.26560864195244,150.26445809214343,152.05495340782747,176267300
2014-03-20,152.11163330078125,152.22505825854708,150.628999119875,150.89636059797874,117241000
2014-03-21,151.52171325683594,153.8165164156202,151.383375908655,152.75049559019791,163128000
2014-03-24,150.8950653076172,152.22963968747018,150.23592364051524,152.0424664998827,121411000
2014-03-25,151.6112060546875,152.12387741615595,150.7649034490005,151.660029533502,103852000
2014-03-26,150.52076721191406,152.44936904449938,150.4800768423198,152.2052392438912,119843000
2014-03-27,150.20335388183594,150.8218050830826,149.6499923506544,150.34169116039294,142383000
2014-03-28,150.9439239501953,151.70071266964217,150.54517819729782,150.6346920431745,101642000
2014-03-31,152.1808319091797,152.416828609481,150.96834081210383,151.90415725506446,99745000
2014-04-01,153.18988037109375,153.27939421088394,152.17268329027638,152.6772090689357,89193000
2014-04-02,153.70254516601562,153.90598457356617,153.10036004956183,153.38518018691502,78774000
2014-04-03,153.4990997314453,153.97921373434386,153.02711883442527,153.93852337104022,77435000
2014-04-04,151.68441772460938,154.3698203951336,151.44030036843486,154.33727555329568,169381000
2014-04-07,150.00808715820312,151.57050040759265,149.69886768455598,151.31823751450284,140803000
2014-04-08,150.6265869140625,150.87070434183556,149.39780458179288,149.94302086541887,112660000
2014-04-09,152.2459259033203,152.29474937886064,150.59399875710085,151.03343487087818,100254000
2014-04-10,149.04783630371094,152.31099961930167,148.86066312641873,152.23776441964205,172959000
2014-04-11,147.70516967773438,149.25945001234336,147.5424206056769,148.2178410508257,167251000
2014-04-14,148.86878967285156,149.21869941570426,147.6481534996297,148.86064415151333,132382000
2014-04-15,149.8941650390625,149.99995751291175,147.70515485128857,149.17806671049902,157093000
2014-04-16,151.46475219726562,151.47288530563895,150.26038164220893,150.9276690376019,105197000
2014-04-17,151.67623901367188,152.0993963320698,151.00081889177113,151.26122721600134,105255000
2014-04-21,152.20521545410156,152.25405134015608,151.52980757562477,151.7169683461561,68329000
2014-04-22,152.8969268798828,153.31193881811336,152.2784755258018,152.35984384196806,85790000
2014-04-23,152.53892517089844,152.92139240057176,152.41686644524137,152.84002405578735,73869000
2014-04-24,152.8480682373047,153.30377043724212,152.11567905858783,153.28749181097186,88170000
2014-04-25,151.59490966796875,152.44122459149332,151.253132939338,152.35171075183123,100380000
2014-04-28,152.0750732421875,152.73421512377286,150.51265963699566,152.2134105887089,135121000
2014-04-29,152.782958984375,153.01894317793545,152.2377429909498,152.5632409993683,84098000
2014-04-30,153.2386474609375,153.39326334704472,152.31909766479583,152.53068252660654,101508000
2014-05-01,153.2549591064453,153.66997098203467,152.7666996153187,153.1654452803039,93019000
2014-05-02,153.0352783203125,153.91413816795452,152.8074271468821,153.2387177549438,98122000
2014-05-05,153.32823181152344,153.43402429110213,151.86346539679337,152.28662289815043,75883000
2014-05-06,151.9936065673828,153.09218402697354,151.9610617347587,152.98639159127816,85454000
2014-05-07,152.88877868652344,152.96201388893328,151.36704356259412,152.50631162910932,106500000
2014-05-08,152.7260284423828,153.84088485656233,152.23778130687074,152.75045259526684,93618000
2014-05-09,152.95388793945312,153.01897762222592,152.03433785409985,152.75044853415946,83679000
2014-05-12,154.4430694580078,154.51631708838772,152.98644862867468,153.63745727644346,86940000
2014-05-13,154.5814208984375,154.9557424935837,154.42680494598076,154.64651058867025,66454000
2014-05-14,153.84902954101562,154.5163168184762,153.62931148417408,154.44306918822426,72367000
2014-05-15,152.49813842773438,153.57230420260376,151.74948307719802,153.53974695169393,154956000
2014-05-16,153.02711486816406,153.09221696437143,151.9448158005078,152.58767882300322,97458000
2014-05-19,153.588623046875,153.7106817273666,152.59583772235572,152.73417503256496,63839000
2014-05-20,152.6202392578125,153.5316437897845,152.22963908938956,153.51536516115488,111644000
2014-05-21,153.90594482421875,153.97918001195302,153.03521842464636,153.0596301538911,89093000
2014-05-22,154.2803192138672,154.59768421988227,153.68627957018913,153.94667557711986,61549000
2014-05-23,154.8988037109375,155.00458378243965,154.28033983003843,154.41867716735567,61092800
2014-05-27,155.85086059570312,155.89968406548113,155.38701279890086,155.47652663247905,72010000
2014-05-28,155.73690795898438,156.09496323106453,155.47649960948846,155.85083350765046,66723000
2014-05-29,156.54254150390625,156.56695323792064,155.69623908517897,156.09498476900586,64377000
2014-05-30,156.79483032226562,156.89248969144475,156.265892775121,156.3960969893883,76316000
2014-06-02,156.97386169433594,157.04710932717757,156.2170729629523,157.0145520643685,64656000
2014-06-03,156.89247131347656,156.9738396251444,156.44490213995806,156.59137255113365,65047000
2014-06-04,157.20985412597656,157.29936797083704,156.46119852212394,156.62394758088195,55529000
2014-06-05,158.23513793945312,158.39788695045462,156.81106236352113,157.38883563207312,92103000
2014-06-06,158.991943359375,159.03262130056513,158.50368389555396,158.57691909004092,78696000
2014-06-09,159.15469360351562,159.53716062250513,158.8210500478943,158.9675328549529,65119000
2014-06-10,159.17103576660156,159.2035806161866,158.61767398798392,158.9594507849423,57129000
2014-06-11,158.6176300048828,158.7803790415973,158.2595746739376,158.6013513761247,68772000
2014-06-12,157.49464416503906,158.51998671213835,157.14473434890292,158.43047287734328,106350000
2014-06-13,157.9747772216797,158.12939316253255,157.2993568793498,157.8038826510117,82017000
2014-06-16,158.10499572753906,158.43863940187185,157.59233676281343,157.77949757796856,87424000
2014-06-17,158.54443359375,158.65835918902116,157.71439716136956,157.8852917627556,84834000
2014-06-18,159.7080841064453,159.7975979514545,158.19449426526288,158.54441653828323,105267000
2014-06-19,159.88706970214844,159.98472904541995,159.33372056374375,159.84637934386478,85929000
2014-06-20,160.21173095703125,160.3425590847571,160.01548876544248,160.28531710020567,100587000
2014-06-23,160.16268920898438,160.30168942963053,159.86833213101065,160.2526319960446,70611000
2014-06-24,159.1977996826172,160.66958463255747,159.01791416226592,159.87645642276894,96237000
2014-06-25,159.91732788085938,160.08085675522173,158.8298427754924,158.86254355978355,82782000
2014-06-26,159.80288696289062,159.95824378998552,158.73175828318043,159.94188715648718,84312000
2014-06-27,160.1136016845703,160.16265910893665,159.35317417752432,159.42676031407385,71445100
2014-06-30,160.03184509277344,160.39978828439496,159.87648825095488,160.01548845772493,70201200
2014-07-01,161.1029815673828,161.5935808306111,160.3670951489979,160.42432465971527,90470000
2014-07-02,161.26649475097656,161.47090901128735,161.04573633288945,161.1193224722518,52475000
2014-07-03,162.0595703125,162.13315642790272,161.60168451472447,161.72432804039568,52938800
2014-07-07,161.4954376220703,161.87973742932755,161.25832256990083,161.74892178491837,61696000
2014-07-08,160.4569854736328,161.25828569691188,160.0645012007809,161.20104372845094,108143000
2014-07-09,161.17654418945312,161.3237289375223,160.51424401428102,160.85765845783487,72992000
2014-07-10,160.5387725830078,160.9639577169381,159.49217261983762,159.62300073434784,99040000
2014-07-11,160.75953674316406,160.87400821945897,160.08087996353885,160.44065102516717,64243000
2014-07-14,161.5690460205078,161.7816323724437,161.43821789172094,161.5772180998856,58658000
2014-07-15,161.26649475097656,161.97786486084837,160.55513711756103,161.66715119270998,111307000
2014-07-16,161.86338806152344,162.10867518468064,161.4218462869287,161.98603162310204,79986400
2014-07-17,160.02365112304688,161.9778507827125,159.7946956930584,161.3646080550795,145398000
2014-07-18,161.65892028808594,161.8224491415371,160.4569638767195,160.54690661758542,124330000
2014-07-21,161.35646057128906,161.4872887109238,160.6123895631318,161.15204628178157,67592000
2014-07-22,162.0595703125,162.35392725056315,161.78974207957108,161.90421352901495,67678000
2014-07-23,162.4193878173828,162.59110127896483,161.97785852203103,162.30491633514671,65612000
2014-07-24,162.42755126953125,162.76279361986664,162.2640223716583,162.5747360111355,56888000
2014-07-25,161.66714477539062,162.1086740704948,161.34825904102212,161.9696738761758,76837000
2014-07-28,161.73252868652344,161.96964368523302,160.7676871082436,161.69981542545443,69259000
2014-07-29,161.0375518798828,162.26403744252693,161.01302316674642,162.03509446894986,80466000
2014-07-30,161.06207275390625,161.82250025349185,160.39160050005088,161.60990144804896,104222000
2014-07-31,157.8813934326172,160.0808928465753,157.78327858116978,159.94189264820605,183479000
2014-08-01,157.39894104003906,158.42918416259616,156.638526170725,157.44799845400084,189261000
2014-08-04,158.53555297851562,158.87079542268677,157.03106673464436,157.70153914652798,91340000
2014-08-05,156.998291015625,158.29837492018888,156.42593370228596,157.8895464854533,152690000
2014-08-06,157.0474090576172,157.71788140838956,156.23792401713519,156.26245273262336,94818000
2014-08-07,156.197021484375,157.91410623841466,155.80454960327822,157.75874940644033,135733000
2014-08-08,158.0040283203125,158.11031523633244,156.13158697949297,156.54859999522847,117014000
2014-08-11,158.46192932128906,159.16511484135017,158.38834318553347,158.6009295143126,74544000
2014-08-12,158.24114990234375,158.74809322325737,157.75873529202562,158.3065639560834,73632000
2014-08-13,159.31228637695312,159.4921719144952,158.59275670324052,158.86257253309796,69047000
2014-08-14,160.06459045410156,160.06459045410156,159.42681875065736,159.57400355416164,57371000
2014-08-15,160.03184509277344,160.7922601903608,158.87894561276332,160.64508790429497,139951000
2014-08-18,161.37271118164062,161.4462972831653,160.82488274287354,160.91482547022036,75424000
2014-08-19,162.2150115966797,162.33765518623815,161.43823975107244,161.7652976408675,59135000
2014-08-20,162.64837646484375,162.84461869370514,161.96154737851785,161.99424817843175,72763000
2014-08-21,163.12257385253906,163.3351601840809,162.65650336711872,162.78733148335488,67791000
2014-08-22,162.86912536621094,163.27795393032054,162.50118215380382,162.99176894486075,76107000
2014-08-25,163.69491577148438,164.013801476842,162.83637349507399,163.64585835165315,63855000
2014-08-26,163.80123901367188,164.20189546138394,163.76035366570835,163.80123901367188,47298000
2014-08-27,163.73580932617188,163.99746554700212,163.48233766002713,163.88298159304742,47874000
2014-08-28,163.64588928222656,163.75218869625556,163.03264646551844,163.19617538801586,58330000
2014-08-29,164.11190795898438,164.12825211255011,163.38419387881018,163.89930919809888,65907000
2014-09-02,164.0301513671875,164.34903705943867,163.41690869159257,164.32450835053123,72426000
2014-09-03,163.9402313232422,164.6843022004053,163.71128835741598,164.65977348809938,57462000
2014-09-04,163.70310974121094,164.8232958133007,163.2533959061348,164.2182251555205,85236000
2014-09-05,164.43898010253906,164.50439415189038,163.04896586407267,163.67038061822885,102177000
2014-09-08,164.01380920410156,164.52076501130287,163.53139458442675,164.2836375023405,64146000
2014-09-09,162.9753875732422,163.98110211790924,162.64014523286824,163.8666306451541,88591000
2014-09-10,163.588623046875,163.69490996058474,162.52566657459795,163.06531065003958,67251000
2014-09-11,163.7766571044922,163.8011858100119,162.81181560705713,162.93447161110825,66774400
2014-09-12,162.82005310058594,163.62952559884081,162.35398259126396,163.61318144081503,117409300
2014-09-15,162.69737243652344,162.97538527482644,162.20678576440062,162.8445571716785,76401000
2014-09-16,163.92384338378906,164.21820035170092,162.30488629850066,162.39482905193077,116201000
2014-09-17,164.1446075439453,164.90502240215133,163.32695071931792,164.1609641738447,151266000
2014-09-18,165.01954650878906,165.0440752213831,164.43083245361942,164.64341878825334,94990000
2014-09-19,164.87086486816406,165.8566373529881,164.53405540429287,165.54448379590644,121649000
2014-09-22,163.59754943847656,164.60797770517428,163.25252973818064,164.58333433620854,125553000
2014-09-23,162.66104125976562,163.68788994021284,162.611754528668,163.00606091222303,111393000
2014-09-24,163.93435668945312,164.0411529767406,162.25854494810054,162.6857050276994,107276000
2014-09-25,161.28916931152344,163.51538271613242,161.23167230478964,163.50715990461782,150300000
2014-09-26,162.5707244873047,162.97325379747792,161.35493881229354,161.58495197959894,103547000
2014-09-29,162.2749786376953,162.56250134145887,161.05098278029266,161.17419963346188,95112000
2014-09-30,161.8477783203125,162.8992703220862,161.51096895894517,162.39816768571174,131302000
2014-10-01,159.65447998046875,161.6424580462418,159.29302714400507,161.5849484882693,177798000
2014-10-02,159.6790771484375,160.23767679968202,158.01147593664618,159.51477133593158,157285000
2014-10-03,161.4370574951172,161.78207717287916,160.25412572291904,160.74700560481836,121569000
2014-10-06,161.2481231689453,162.3242712934313,160.6648800413629,162.11067871028055,104778000
2014-10-07,158.75897216796875,160.77981532496287,158.72611853462232,160.41836268429964,147913000
2014-10-08,161.5356903076172,161.76570351062472,158.01975987903992,158.84944946597568,186461000
2014-10-09,158.33184814453125,161.50275720885446,158.2004085118154,161.28095439549315,210705000
2014-10-10,156.52462768554688,159.07942827749446,156.48356375692845,158.29081533332499,221909000
2014-10-13,153.9534454345703,157.02577013027752,153.8630822061801,156.45895991740795,230939000
2014-10-14,154.19161987304688,155.93316403572277,153.64944067519184,154.78308580983855,215847000
2014-10-15,153.14837646484375,154.18344838200522,149.44350941703738,152.10510680216515,380715000
2014-10-16,153.01690673828125,154.09304229233166,150.24030352753704,150.3799534623979,270391000
2014-10-17,154.82412719726562,155.87561917229954,154.1258651277756,154.78305074586507,214625000
2014-10-20,156.3274688720703,156.450685718143,154.49557406339343,154.5448608018225,130011000
2014-10-21,159.42440795898438,159.53119168685907,157.29676819073444,157.46106145534924,154949000
2014-10-22,158.29080200195312,160.11448651707096,158.22508217301117,159.70374698726562,151822000
2014-10-23,160.13087463378906,161.17415633788306,159.58048527952127,159.87621818246237,154944000
2014-10-24,161.3631134033203,161.4124126723631,159.76945467796293,160.3937742033161,117927000
2014-10-27,161.1413116455078,161.3795350224625,160.21303643352377,160.7880691837367,82954000
2014-10-28,162.98960876464844,162.99781903998195,161.6095178875602,161.68346050464766,106736000
2014-10-29,162.7432403564453,163.5729298132031,161.6671046394812,163.1046932001109,142557000
2014-10-30,163.78651428222656,164.25475087204973,162.15997656656242,162.30784932924865,113330000
2014-10-31,165.65945434570312,165.79089399103194,164.92833855387656,165.7580278123125,146903000
2014-11-03,165.7498321533203,166.30843189307168,165.371946273366,165.87304899744913,93600000
2014-11-04,165.1747589111328,165.6101417002347,164.34505724774155,165.3061860011234,93343000
2014-11-05,166.21804809570312,166.4234178336492,165.486932330006,166.38234137910518,91709000
2014-11-06,166.88348388671875,166.9738470943814,165.64305488587422,166.25916424681674,107089000
2014-11-07,167.03955078125,167.25314336131757,166.43987457097933,166.89990084377743,89540000
2014-11-10,167.5653076171875,167.61459435889068,166.86705788509786,167.0724276653789,66319000
2014-11-11,167.72958374023438,167.8363800261612,167.29420085345245,167.63101026693292,54499400
2014-11-12,167.5488739013672,167.7788870344358,167.01490499370564,167.04777117544438,90120300
2014-11-13,167.73780822753906,168.26355431502145,166.93276227306376,167.71316485896764,85357900
2014-11-14,167.77883911132812,167.9842088168202,167.3516666141684,167.66383257764343,80417500
2014-11-17,167.88565063476562,168.05816673124568,167.2941847822257,167.45849060164446,80441000
2014-11-18,168.85499572753906,169.1589389189978,167.94315361838918,167.94315361838918,76068100
2014-11-19,168.5839385986328,168.85502820048956,167.8281793456274,168.65786870783663,82373000
2014-11-20,168.879638671875,168.9864349431047,167.72956065760297,167.79528047568485,72840300
2014-11-21,169.78329467773438,170.73621344380052,169.2082618136518,170.57192013045926,142327300
2014-11-24,170.25978088378906,170.3665771949351,169.97227067384108,170.18585076135489,65880800
2014-11-25,170.1365203857422,170.69512010282136,169.88186389502815,170.48975034775842,79108300
2014-11-26,170.5718994140625,170.67047288313998,170.07079672162726,170.28437674955342,62167800
2014-11-28,170.21044921875,170.76083865403754,169.97222581995615,170.44868515231886,57890100
2014-12-01,169.02749633789062,169.6682488861552,168.7153428751293,169.5532423399224,103968400
2014-12-02,170.12008666992188,170.3254564242295,169.04395116291388,169.0685945306488,74507200
2014-12-03,170.7772979736328,170.9908780375887,170.12833496810504,170.29262828920778,68952000
2014-12-04,170.58831787109375,171.08942052054536,169.7996925817962,170.48973187569797,91316600
2014-12-05,170.86769104003906,171.25378730622916,170.49802786926404,170.7608947220097,91025500
2014-12-08,169.72579956054688,170.96622850516556,169.16718724719559,170.4733485596189,108588200
2014-12-09,169.61074829101562,169.71754455839078,167.50776432739312,167.8856375992583,125180100
2014-12-10,166.8917236328125,169.20828854690436,166.7027743845804,169.1507915188003,159856400
2014-12-11,167.73780822753906,169.3807663177685,167.3435017956211,167.48315172911757,159012800
2014-12-12,165.0269317626953,167.4338719834707,164.99407811482007,166.46452015167512,202330200
2014-12-15,163.89329528808594,166.37416574884256,163.29361903813998,165.9223497243175,189965800
2014-12-16,162.5789031982422,166.2673356886068,162.53782674348534,163.12929259461615,259543800
2014-12-17,165.76622009277344,166.2180359903046,162.8910439709227,163.0142733255802,253910100
2014-12-18,169.86544799804688,174.95040565365042,167.51601726093492,168.18963614241468,257633900
2014-12-19,170.5882110595703,171.2572795838031,169.83653619241267,170.5138603093546,245084600
2014-12-22,171.37289428710938,171.37289428710938,170.53862581054813,170.77816400149624,148318900
2014-12-23,171.6042022705078,172.0006849849126,171.3150926763629,171.95112622110676,122167900
2014-12-24,171.62066650390625,172.0914872006354,171.57936334708168,171.8271696840752,42963400
2014-12-26,172.17422485351562,172.51289335228725,172.01728030023298,172.06683908464572,57326700
2014-12-29,172.4053955078125,172.6118987112663,171.92630656332508,171.99238910090492,79643900
2014-12-30,171.48033142089844,172.11635245834034,171.40598065993237,171.9841999360943,73540800
2014-12-31,169.7787322998047,171.96767464514608,169.6548353725416,171.80247454080862,130333800
2015-01-02,169.6878662109375,170.88559529706598,168.65534982907482,170.47258874432092,121465900
2015-01-05,166.62335205078125,168.81228157325947,166.31773125812248,168.64708148544278,169632600
2015-01-06,165.05393981933594,167.44937271154942,164.26096171619886,166.928980437492,209151400
2015-01-07,167.1106719970703,167.44934031956146,165.9294795701786,166.3755210016873,125346700
2015-01-08,170.07606506347656,170.2908365016817,168.49838987366132,168.51490105817123,147217800
2015-01-09,168.713134765625,170.5055812455194,168.10188068241575,170.48905745841736,158567300
2015-01-12,167.39154052734375,169.0022760675028,166.78855452639888,168.84533157044453,144396100
2015-01-13,166.92071533203125,169.72915460451395,165.62386881945937,168.60577637472915,214553300
2015-01-14,165.91299438476562,166.11124206931527,164.0214299016989,164.91351297227266,192991100
2015-01-15,164.39312744140625,166.86289849504993,164.2774861138506,166.54902209394717,176613900
2015-01-16,166.54898071289062,166.70592517642703,164.00485953482422,164.18658337639727,211879600
2015-01-20,166.90419006347656,167.44936168573867,165.3430259480595,167.18503146744484,130991100
2015-01-21,167.74673461914062,168.22582370893434,165.97906716560615,166.44163246500446,122942700
2015-01-22,170.2412567138672,170.37340919341256,167.12718468012818,168.49836906255456,174356000
2015-01-23,169.30787658691406,170.24127526039032,169.17571148901422,169.98520065672528,117516800
2015-01-26,169.704345703125,169.795207625169,168.3827326417059,169.09310423115286,92009700
2015-01-27,167.4658966064453,168.60578608771726,166.63988352531175,167.6558760859974,134044600
2015-01-28,165.3182373046875,168.74618612993115,165.1282578484053,168.64706860560267,168514300
2015-01-29,166.84640502929688,167.10246709579837,164.112290844623,165.5165233191782,173585400
2015-01-30,164.74827575683594,166.99503192642172,164.48395817427368,165.6734188056964,197729700
2015-02-02,166.78854370117188,166.87940563546837,163.4349329327051,165.24390342208943,163107000
2015-02-03,169.20050048828125,169.20876868484345,167.30893625739085,167.68063958790245,124212900
2015-02-04,168.55618286132812,169.6465258907375,168.1018732657409,168.4405415646292,134306700
2015-02-05,170.2577667236328,170.40645559253682,169.14265692465472,169.2169950571287,97953200
2015-02-06,169.78695678710938,171.18292062670562,169.26656461865574,170.62122529181084,125672000
2015-02-09,169.02706909179688,169.8613378071158,168.62231812482196,169.14271042465256,87219000
2015-02-10,170.82774353027344,171.08380553916865,169.0683318377307,170.05955750358785,96164200
2015-02-11,170.92684936523438,171.35637961746548,170.01824270561735,170.6625317819855,91087800
2015-02-12,172.5706787109375,172.6285056856697,170.95995546858762,171.7198861110306,97545900
2015-02-13,173.28099060058594,173.3305493595107,172.43845388699384,172.69452848136683,93670400
2015-02-17,173.5535888671875,173.72705713986363,172.7193202893553,172.9671141018099,76968200
2015-02-18,173.5701141357422,173.64445228011232,172.91755681349412,173.18188702097638,80652900
2015-02-19,173.44618225097656,173.80962993740306,172.83494078194687,172.97536146007414,91462500
2015-02-20,174.48696899414062,174.56130712996128,172.41366855501633,173.0331782281016,140896400
2015-02-23,174.46218872070312,174.46218872070312,173.85919023381086,174.2391617104285,74411100
2015-02-24,174.95782470703125,175.15607237940614,174.09050847083483,174.38787367741764,72472300
2015-02-25,174.8091278076172,175.3129962204007,174.47045946703403,174.83390718824936,73061700
2015-02-26,174.60267639160156,174.8752622634215,173.99967767335087,174.71831773686202,72697900
2015-02-27,174.00787353515625,174.76780386009438,173.95831477978405,174.50347369283446,108076000
2015-03-02,175.10650634765625,175.16432070555928,174.05746627296082,174.10702503800874,87491400
2015-03-03,174.3878631591797,175.15606181483415,173.52881517195365,174.67697275512717,110325800
2015-03-04,173.65272521972656,173.86749668575007,172.6862914344985,173.79314592999464,114497200
2015-03-05,173.84271240234375,174.12355381496485,173.3388439366605,173.9748649116038,76873000
2015-03-06,171.39764404296875,173.41311715099826,171.06724398760014,172.9835869958557,188128000
2015-03-09,172.10806274414062,172.46324227095045,171.43899425580943,171.5959387365701,89818900
2015-03-10,169.31613159179688,170.82773680839537,169.27482842335175,170.74514307546252,157121300
2015-03-11,168.9196014404297,169.74561416140978,168.83699512675014,169.57214594426426,110145700
2015-03-12,171.0672607421875,171.13333067656885,169.49782881558852,169.54738756835224,93993500
2015-03-13,170.0182647705078,171.75288458432593,168.98574847515465,170.7947190412468,162410900
2015-03-16,172.28981018066406,172.38067212385542,170.04305358898614,170.74516975037025,136099200
2015-03-17,171.77767944335938,172.1576383881858,170.96817757941653,171.55465239072544,94510400
2015-03-18,173.84271240234375,174.51178095757123,170.67081270488325,171.30684628378546,228808500
2015-03-19,173.0497589111328,173.85099269340574,172.6615317133733,173.4297305146279,117917300
2015-03-20,174.57723999023438,175.08335767044954,173.81391724732686,173.99645232282884,177715100
2015-03-23,174.23699951171875,175.15796701554652,174.23699951171875,174.5854719915161,71784500
2015-03-24,173.25796508789062,174.56887998481383,173.19158756674477,174.1125550997898,77805300
2015-03-25,170.71908569335938,173.69771863356073,170.67761081709924,173.46540362154204,159521700
2015-03-26,170.31251525878906,171.22517762361446,169.35835270347835,170.0553102954272,153067200
2015-03-27,170.70252990722656,170.87675986583287,170.00557209213895,170.19641226043072,118939000
2015-03-30,172.7850341796875,173.08372670196508,171.71472669332005,171.73131157884472,96180400
2015-03-31,171.2749786376953,172.66058888963727,171.21690621635824,171.96363121206426,126768700
2015-04-01,170.6693115234375,171.26669662045506,169.6819663586385,171.24180662976426,137303600
2015-04-02,171.28330993652344,171.73134247042432,170.4204146457377,170.60294970108774,86900900
2015-04-06,172.4365997314453,172.95100982101852,170.26278918753715,170.39553160211617,114368200
2015-04-07,171.98020935058594,173.20816176547933,171.94702692216907,172.46143685403993,81236300
2015-04-08,172.56105041503906,173.00079052443866,171.81432527158861,172.20428539278765,89351900
2015-04-09,173.32432556152344,173.5566405495446,171.90554564612407,172.39506560943883,85548900
2015-04-10,174.2702178955078,174.31170543599447,173.37415285413942,173.57327279212356,72722900
2015-04-13,173.4820098876953,174.75975527148466,173.43222990187343,174.12917502382024,74436600
2015-04-14,173.81385803222656,173.9963930455423,172.66057553548654,173.2828505371855,75099900
2015-04-15,174.59378051757812,175.09989806919253,174.19552802686758,174.27850309836572,99529300
2015-04-16,174.5440216064453,175.05013921914878,174.0627939861519,174.2619265856519,68934900
2015-04-17,172.5361785888672,173.59819398304518,171.75625826434415,173.35758646133294,191113200
